,price,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,feature
6795,4280000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6796,4950000,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Bed', 'view', 'Penthouse', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6797,4860000,1,1,32,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2017,Watthana,3,1,no,no,no,no,"['pool', 'BBQ pits', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
6798,16300000,2,2,74,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,0,0,no,750,no,no,"['pool', 'security', 'car park', 'fitness']"
6799,23000000,2,3,124.84,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2013,Watthana,0,0,no,no,550,no,"['pool', 'security', 'car park', 'fitness']"
6800,26000000,3,3,85,no,2018,Watthana,0,0,no,390,740,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6801,21000000,2,2,82,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,1,0,no,590,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6802,3500000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,910,no,no,"['cook', 'Water Heater', 'Bed', 'tv', 'furniture', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6803,9800000,1,1,34,no,2020,Watthana,1,0,no,770,80,no,"['view', 'balcony', 'Walk-in-wardrobe', 'Air-Conditioning']"
6804,12800000,2,2,75.2,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,630,no,no,['Air-Conditioning']
6805,4840000,1,1,31,no,2020,Watthana,2,5,no,570,no,no,"['Function room', 'pool', 'Mini-Mart', 'Sky Lounge', 'sauna', 'Clubhouse', 'security', 'Library', 'Lounge', 'fitness']"
6806,2990000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,3,no,920,no,no,"['pool', 'Mini-Mart', 'BBQ pits', 'security', 'fitness', 'Playground']"
6807,36500000,3,3,123,no,2020,Watthana,0,0,no,770,80,no,"['view', 'balcony']"
6808,21630000,2,2,81,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,2,0,no,300,no,no,"['Pantry', 'Bathtub', 'security', 'Walk-in-wardrobe', 'balcony', 'Kitchen', 'Air-Conditioning']"
6809,3790000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,860,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6810,17000000,3,3,167,no,2009,Watthana,0,0,no,550,no,no,"['balcony', 'Air-Conditioning']"
6811,4850000,1,1,45,no,2008,Watthana,1,0,no,no,no,no,"['SCV/SMATV System', 'security', 'Walk-in-wardrobe', 'car park', 'balcony', 'Air-Conditioning']"
6812,6000000,1,1,48,no,2012,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6813,5399000,2,2,58,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2007,Watthana,0,0,no,310,no,no,"['Air-Conditioning', 'balcony', 'security', 'SCV/SMATV System']"
6814,17050000,3,3,133,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,1,0,no,910,560,no,"['SCV/SMATV System', 'Bathtub', 'security', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
6815,5400000,1,1,45,no,2013,Watthana,0,0,no,420,470,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6816,12300000,2,1,65,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2013,Watthana,1,0,no,290,no,no,"['cook', 'Water Heater', 'Bed', 'tv', 'furniture', 'Jacuzzi', 'Corner Unit', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6817,15000000,2,1,100,no,2005,Watthana,0,0,no,no,520,no,"['Corner Unit', 'balcony', 'Private Garden', 'Air-Conditioning']"
6818,16000000,2,3,123,no,2014,Watthana,0,0,no,no,no,no,"['pool', 'security', 'fitness']"
6819,12000000,1,1,54,no,2019,Watthana,0,1,no,200,no,no,"['Club', 'pool', 'security', 'car park', 'fitness']"
6820,9500000,1,1,35.5,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2017,Watthana,0,0,no,660,40,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
6821,20500000,2,2,81,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,590,no,no,"['pool', 'security', 'car park', 'fitness']"
6822,7600000,1,1,32,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6823,4750000,1,1,32,no,2005,Watthana,0,0,no,no,520,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6824,9500000,2,2,59,Sansiri - แสนสิริ จำกัด (มหาชน),2016,Watthana,1,0,no,390,no,no,"['SCV/SMATV System', 'security', 'Walk-in-wardrobe', 'Corner Unit', 'view', 'balcony', 'Air-Conditioning']"
6825,2650000,1,1,26,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,910,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Corner Unit', 'Fridge', 'balcony', 'Air-Conditioning']"
6826,13500000,1,1,44,no,2018,Watthana,2,3,no,no,500,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6827,6500000,1,1,48,no,2012,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6828,20000000,3,3,212,no,1994,Watthana,0,0,no,no,no,no,['security']
6829,3300000,1,1,26,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,910,no,no,"['pool', 'security', 'fitness']"
6830,24500000,2,2,76,no,2019,Watthana,0,0,no,200,no,no,"['balcony', 'Renovated', 'High Floor', 'Air-Conditioning']"
6831,9510000,1,1,37,no,2018,Watthana,0,0,no,no,500,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6832,15000000,2,2,62,no,2018,Watthana,3,0,no,390,740,no,"['pool', 'Mini golf range', 'sauna', 'security', 'car park', 'fitness']"
6833,38900000,2,2,111,no,2017,Watthana,1,0,no,no,no,no,"['SCV/SMATV System', 'tv', 'security', 'Walk-in-wardrobe', 'Corner Unit', 'view', 'balcony', 'Air-Conditioning']"
6834,7200000,1,1,48,no,2013,Watthana,0,0,no,420,470,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6835,5100000,1,1,44,no,2008,Watthana,0,0,no,no,no,no,"['balcony', 'Air-Conditioning']"
6836,8900000,1,1,55,no,2014,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6837,4860000,1,1,35,no,2005,Watthana,0,0,no,no,520,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6838,21700000,2,2,115,no,2007,Watthana,1,0,no,300,no,no,"['Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6839,6000000,1,1,50,no,2012,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
6840,8200000,1,1,45,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2014,Watthana,2,3,no,200,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Lounge', 'car park', 'fitness']"
6841,9800000,2,2,65,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2015,Watthana,0,0,no,no,no,no,"['balcony', 'Air-Conditioning']"
6842,20000000,2,2,78.67,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,590,no,no,"['pool', 'security', 'car park', 'fitness']"
6843,12000000,2,2,85,no,2009,Watthana,0,0,no,430,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6844,13000000,2,2,140,no,2009,Watthana,0,0,no,550,no,no,"['balcony', 'Air-Conditioning']"
6845,15500000,3,3,164,no,2009,Watthana,0,0,no,550,no,no,"['balcony', 'Air-Conditioning']"
6846,27000000,2,2,113,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Watthana,0,2,no,no,560,no,"['Club', 'pool', 'Pavillion', 'security', 'car park', 'fitness']"
6847,16640000,2,2,74,no,2014,Watthana,0,0,no,270,460,no,"['Private Garden', 'Air-Conditioning']"
6848,5700000,2,2,70,no,2012,Watthana,0,0,no,no,no,no,"['pool', 'security', 'car park', 'fitness']"
6849,6100000,0,1,28,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2013,Watthana,2,3,no,290,no,no,"['pool', 'BBQ pits', 'sauna', 'security', 'Lounge', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6850,8500000,1,1,48,no,2014,Watthana,0,0,no,270,460,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6851,25000000,2,2,83,no,2019,Watthana,0,0,no,200,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
6852,6000000,1,1,35,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2014,Watthana,0,0,no,200,no,no,"['view', 'balcony', 'car park', 'Air-Conditioning']"
6853,15000000,2,2,138,no,2014,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6854,8500000,1,1,45,no,2014,Watthana,0,0,no,270,460,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6855,2900000,1,1,30.28,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,3,no,920,no,no,"['pool', 'Mini-Mart', 'BBQ pits', 'security', 'fitness', 'Playground']"
6856,5300000,1,1,31.3,no,2014,Watthana,0,0,no,270,460,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6857,6300000,0,1,41,no,2005,Watthana,0,0,no,no,520,no,"['Private Garden', 'Air-Conditioning']"
6858,17700000,2,2,82,Sansiri - แสนสิริ จำกัด (มหาชน),2010,Watthana,0,0,no,230,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6859,7800000,1,1,43,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,1,1,no,no,no,no,"['pool', 'sauna', 'security', 'fitness', 'Playground']"
6860,6790000,1,1,31,no,2014,Watthana,0,0,no,270,460,no,"['view', 'Air-Conditioning', 'security', 'SCV/SMATV System']"
6861,3990000,1,1,38,no,2009,Watthana,0,0,no,430,no,no,"['balcony', 'security', 'Air-Conditioning']"
6862,22500000,2,2,83,no,2019,Watthana,0,1,no,200,no,no,"['Club', 'pool', 'security', 'car park', 'fitness']"
6863,20500000,3,2,194,no,1997,Watthana,1,0,no,390,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6864,50000000,2,2,140,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2017,Watthana,2,4,no,230,no,no,"['Function room', 'pool', 'Sky Lounge', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'car park', 'fitness', 'Game room']"
6865,6000000,2,1,48,no,2013,Watthana,0,0,no,90,no,no,"['cook', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
6866,3300000,1,1,31,no,2008,Watthana,0,0,no,no,no,no,"['pool', 'security', 'fitness']"
6867,21750000,2,2,81,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,1,0,no,300,no,no,"['SCV/SMATV System', 'Bathtub', 'security', 'Corner Unit', 'view', 'balcony', 'Air-Conditioning']"
6868,7100000,1,1,37,Sansiri - แสนสิริ จำกัด (มหาชน),2019,Watthana,0,0,no,no,no,no,['Private Garden']
6869,17900000,3,3,128,no,2008,Watthana,0,0,no,no,no,no,"['balcony', 'Air-Conditioning']"
6870,3000000,1,1,31.5,Sansiri - แสนสิริ จำกัด (มหาชน),2011,Watthana,0,0,no,580,no,no,"['Bed', 'tv', 'furniture', 'Fridge', 'Renovated', 'Air-Conditioning']"
6871,8900000,1,1,47,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,630,no,no,"['Private Garden', 'Air-Conditioning']"
6872,8790000,1,1,70,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['pool', 'security', 'car park', 'fitness']"
6873,9570000,1,1,43.5,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,0,0,no,750,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6874,8950000,1,1,46,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,630,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6875,17700000,3,4,133,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,0,0,no,910,560,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6876,4280000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6877,9200000,1,1,43,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6878,23400000,3,3,260,no,1996,Watthana,0,0,no,780,170,no,"['view', 'Water Heater', 'Air-Conditioning']"
6879,5725000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Bed', 'tv', 'furniture', 'Fridge']"
6880,51000000,2,3,142,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2017,Watthana,1,0,no,230,no,no,"['Bathtub', 'Corner Unit', 'view', 'balcony', 'Air-Conditioning']"
6881,3790000,1,1,32,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Watthana,1,1,no,320,no,no,"['pool', 'BBQ pits', 'sauna', 'security', 'fitness']"
6882,6530000,0,1,37,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6883,10500000,2,1,58,no,2015,Watthana,0,0,no,270,no,no,"['balcony', 'Air-Conditioning']"
6884,7200000,1,1,33,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6885,22000000,3,3,140,no,2005,Watthana,1,0,no,no,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6886,9100000,1,1,43,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['Private Garden', 'Air-Conditioning']"
6887,51000000,3,2,187,no,2018,Watthana,0,0,no,no,500,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6888,3150000,1,1,38,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2007,Watthana,0,0,no,310,no,no,"['Washing Machine', 'Water Heater', 'Bed', 'tv', 'furniture', 'Fridge', 'Renovated', 'Air-Conditioning']"
6889,7500000,1,1,50,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2013,Watthana,0,0,no,no,550,no,"['pool', 'security', 'car park', 'fitness']"
6890,29110000,2,2,77,no,2018,Watthana,0,0,no,no,500,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6891,5300000,1,1,43,no,2012,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6892,6300000,1,1,44,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'High Floor', 'Fridge', 'Renovated']"
6893,6000000,1,1,35,no,2014,Watthana,0,0,no,740,530,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6894,7100000,2,2,72,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,0,0,no,590,490,480,"['balcony', 'security', 'Air-Conditioning']"
6895,6950000,2,1,56,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['pool', 'security', 'car park', 'fitness']"
6896,8455000,1,1,43,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,1,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'Bathtub', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6897,3990000,1,1,32,Sansiri - แสนสิริ จำกัด (มหาชน),2020,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'Corner Unit', 'Fridge', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
6898,7594000,1,1,34,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2018,Watthana,0,0,no,560,410,no,['Private Garden']
6899,16990000,2,2,62,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['pool', 'security', 'car park', 'fitness']"
6900,7400000,1,1,52,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6901,8000000,1,1,51,no,2015,Watthana,0,0,no,270,no,no,"['balcony', 'Air-Conditioning']"
6902,23000000,2,2,112,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Watthana,1,0,no,no,560,no,"['cook', 'Water Heater', 'Bathtub', 'High Floor', 'view', 'balcony', 'Air-Conditioning']"
6903,18000000,2,2,140,no,2014,Watthana,0,0,no,560,no,no,"['security', 'car park', 'fitness']"
6904,7000000,0,1,35,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6905,12000,1,1,32,no,2016,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
6906,13800000,1,1,55,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,1,0,no,590,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
