,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,Air-Conditioning,Audio System,BBQ pits,Basketball court,Bathtub,Bed,Billiards room,Broadband Internet,Club,Clubhouse,Colonial Building,Corner Unit,DVD Player,Dishwasher,Driving range,Dryer,Fridge,Function room,Game room,Ground Floor,Hairdryer,High Floor,ISDN,Internet Connection,Iron / Ironing Board,Jacuzzi,Karaoke,Kitchen,Launderette,Library,Lounge,Low Floor,Maidsroom,Mini golf range,Mini-Mart,Multi-purpose hall,Original Condition,Outdoor Patio,Own Chiller Plant,Pantry,Pavillion,Penthouse,Playground,Private Garden,Private Pool,Putting Green,Reflexology Path,Renovated,Roof Terrace,SCV/SMATV System,Sea View,Sky Lounge,Squash court,Tennis courts,Vacuum Cleaner,Walk-in-wardrobe,Washing Machine,Water Heater,balcony,car park,cook,fitness,furniture,nan,pool,sauna,security,tv,view,y_true,y_pred,diff
33,1,1,42.51,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2014,Phra Khanong,0,0,10000,170,10000,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,5390000,5716402.352092353,-326402.3520923527
34,1,1,63.5,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2009,Khlong Toei,1,0,10000,790,890,10000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,14000000,14342568.001443,-342568.0014430005
35,1,1,46.0,no,2012,Ratchathewi,0,0,10000,170,180,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6800000,7840726.002473758,-1040726.0024737576
36,2,2,68.0,no,2012,Ratchathewi,0,0,10000,170,180,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,9800000,7840726.002473758,1959273.9975262424
37,1,1,35.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2015,Ratchathewi,0,0,10000,590,10000,670,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,6500000,6785295.0,-285295.0
38,2,2,139.82,no,2012,Sathon,1,0,10000,10000,650,10000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,38000000,32102320.0,5897680.0
39,1,1,77.0,no,2014,Bang Rak,0,0,430,170,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7800000,12395911.363636367,-4595911.363636367
40,1,1,45.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2011,Huai Khwang,0,0,10000,10000,100,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5300000,4190536.3344896045,1109463.6655103955
41,2,2,53.0,no,2018,Watthana,3,0,10000,390,740,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,11200000,12079738.095238091,-879738.0952380914
42,1,1,39.0,Supalai - ศุภาลัย จำกัด (มหาชน),2013,Sathon,0,0,880,10000,850,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3800000,6287800.000000001,-2487800.000000001
43,1,1,26.0,Sansiri - แสนสิริ จำกัด (มหาชน),2021,Khlong Toei,2,0,10000,950,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4691650,5718696.696732554,-1027046.6967325537
44,1,1,28.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2012,Khlong Toei,0,0,10000,800,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4090000,4505097.412795442,-415097.41279544216
45,1,1,33.5,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,0,0,10000,960,410,10000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,6150000,6848306.666666666,-698306.666666666
46,2,2,72.0,no,2015,Pathum Wan,0,1,10000,270,10000,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,18300000,12957661.031746032,5342338.968253968
47,0,1,30.0,Supalai - ศุภาลัย จำกัด (มหาชน),2013,Huai Khwang,0,0,10000,10000,820,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1490000,1114027.2376984127,375972.76230158727
48,1,1,28.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Ratchathewi,1,0,10000,160,10000,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6300000,8293105.5966721205,-1993105.5966721205
49,2,1,122.0,no,2012,Sathon,0,0,10000,10000,650,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,43000000,53459498.41959234,-10459498.419592343
50,2,2,94.07,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Khlong San,0,0,10000,10000,10000,10000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,8900000,12049100.0,-3149100.0
51,3,2,127.0,no,2008,Bang Rak,1,0,290,100,10000,10000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,28000000,28320634.4,-320634.3999999985
52,2,2,70.0,no,2009,Khlong Toei,0,0,10000,260,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6290000,4448667.193362194,1841332.806637806
53,1,1,38.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2015,Sathon,1,0,10000,310,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,6900000,9032141.698306506,-2132141.6983065065
54,1,1,34.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2018,Bang Rak,0,0,10000,440,160,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10245000,11756529.433621934,-1511529.4336219337
55,2,2,63.83,no,2009,Khlong Toei,0,0,10000,880,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4338400,12105462.264485365,-7767062.264485365
56,2,2,133.0,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,10000,210,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,60000000,81245603.80276094,-21245603.802760944
57,2,2,57.0,no,2012,Ratchathewi,0,0,10000,670,530,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4400000,5010148.8587648235,-610148.8587648235
58,1,1,26.0,Sansiri - แสนสิริ จำกัด (มหาชน),2021,Khlong Toei,2,0,10000,950,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4638090,5718696.696732554,-1080606.6967325537
59,2,1,97.0,no,1994,Khlong San,1,2,10000,360,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,13000000,12831443.401875896,168556.59812410362
60,1,1,27.0,Sansiri - แสนสิริ จำกัด (มหาชน),2020,Phra Khanong,1,2,10000,260,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3700000,4473594.583066056,-773594.5830660556
61,1,1,38.0,Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),2015,Ratchathewi,1,1,10000,130,10,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,7200000,10365100.114687799,-3165100.1146877985
62,3,4,228.0,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2018,Khlong San,4,7,10000,10000,10000,10000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,95000000,82427096.03977129,12572903.960228711
63,1,1,26.0,L.P.N. Development - แอล.พี.เอ็น.ดีเวลลอปเม้นท์ จำกัด (มหาชน),2010,Huai Khwang,1,3,10000,10000,690,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2200000,3296155.4394941772,-1096155.4394941772
64,2,2,109.0,no,2009,Sathon,1,2,10000,10000,750,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,10500000,21744914.11609295,-11244914.11609295
65,1,1,24.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2018,Bang Rak,0,0,10000,440,160,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6500000,10712727.185234968,-4212727.185234968
66,1,1,35.0,no,2018,Khlong Toei,0,3,10000,720,10000,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4500000,5030153.095238095,-530153.0952380951
67,2,1,38.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2017,Khlong Toei,1,0,10000,550,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,4990000,5586746.913364414,-596746.9133644141
68,1,1,26.0,L.P.N. Development - แอล.พี.เอ็น.ดีเวลลอปเม้นท์ จำกัด (มหาชน),2015,Huai Khwang,1,2,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2290000,2329123.5596394013,-39123.55963940127
69,1,1,40.0,no,2017,Watthana,0,0,10000,10000,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5500000,11257444.196465304,-5757444.196465304
70,1,1,38.5,no,2020,Khlong Toei,0,0,10000,70,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12150000,9887962.047619049,2262037.9523809515
71,1,1,30.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2021,Ratchathewi,2,1,10000,570,450,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5000000,4683500.787477874,316499.2125221258
72,1,1,33.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2017,Khlong Toei,0,0,10000,290,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6900000,5425739.0417538155,1474260.9582461845
73,2,2,88.0,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,10000,100,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,21900000,18592663.895014867,3307336.104985133
74,1,1,56.0,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2018,Bang Rak,1,0,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,17500000,23965977.962255143,-6465977.962255143
75,2,1,100.0,no,2005,Watthana,0,0,10000,10000,520,10000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15000000,13676833.875177782,1323166.124822218
76,2,2,126.0,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2017,Khlong San,0,0,10000,240,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,43400000,32154235.292288944,11245764.707711056
77,2,2,82.0,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,10000,330,10000,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18860000,21812650.0,-2952650.0
78,3,3,290.0,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2014,Chatuchak,0,1,10000,10000,550,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,43638000,12952462.684737377,30685537.315262623
79,1,1,46.7,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,2,0,10000,100,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,11700000,18592663.895014867,-6892663.895014867
80,1,1,35.5,no,2017,Huai Khwang,2,1,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3400000,3415477.2222222215,-15477.22222222155
81,2,2,66.0,Supalai - ศุภาลัย จำกัด (มหาชน),2014,Chatuchak,0,0,10000,640,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4990000,5053988.266666667,-63988.266666666605
82,2,2,74.93,no,2012,Watthana,0,0,10000,860,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7000000,6555106.666666666,444893.33333333395
83,3,3,138.0,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,10000,520,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,27900000,23021043.27329074,4878956.726709262
84,1,1,50.0,Supalai - ศุภาลัย จำกัด (มหาชน),2012,Chatuchak,0,0,10000,50,10000,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2890000,3655119.333333333,-765119.333333333
85,1,1,56.04,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,10000,330,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,13340000,21094628.96179738,-7754628.961797379
86,1,1,58.0,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,0,0,10000,100,10000,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,23488000,27894990.37141453,-4406990.371414531
87,3,3,212.0,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,10000,210,10000,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88545810,83394903.6,5150906.400000006
88,3,4,223.0,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2018,Khlong San,4,7,10000,330,10000,10000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,101362710,82427096.03977129,18935613.96022871
89,1,1,34.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2014,Ratchathewi,0,0,10000,370,10000,460,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,7000000,7934333.333333332,-934333.3333333321
90,3,3,225.0,no,2008,Bang Rak,1,0,290,100,10000,10000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54000000,38751604.4,15248395.600000001
91,2,2,76.0,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Ratchathewi,2,0,10000,150,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,15400000,5895814.333520646,9504185.666479353
92,1,1,35.99,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2011,Huai Khwang,0,0,10000,10000,100,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5450000,4749679.047619048,700320.9523809524
93,2,2,213.0,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,80000000,81245603.80276094,-1245603.8027609438
